70.6078,-159.7879,21.1
70.6115,-159.6661,21.02
70.615,-159.5442,21.01
70.6185,-159.4223,21
70.6219,-159.3004,20.98
70.6253,-159.1784,20.98
70.6285,-159.0564,20.97
70.6317,-158.9344,21.03
70.6348,-158.8123,21.03
70.6378,-158.6902,21.09
70.6408,-158.5681,21.1
70.6437,-158.4459,21.17
70.6465,-158.3237,21.25
70.6492,-158.2015,21.33
70.6518,-158.0792,21.35
70.6544,-157.9569,21.44
70.6569,-157.8346,21.48
70.6593,-157.7123,21.58
70.6616,-157.5899,21.63
70.6638,-157.4675,21.69
70.666,-157.3451,21.76
70.6681,-157.2227,21.83
70.6701,-157.1002,21.91
70.672,-156.9777,21.93
70.6739,-156.8552,22.03
70.6757,-156.7327,22.07
70.6774,-156.6102,22.19
70.679,-156.4876,22.26
70.6806,-156.3651,22.33
70.682,-156.2425,22.4
70.6834,-156.1199,22.48
70.6847,-155.9973,22.5
70.686,-155.8746,22.58
70.6871,-155.752,22.74
70.6882,-155.6293,22.83
70.6892,-155.5067,22.87
70.6901,-155.384,22.98
70.691,-155.2613,23.02
70.6917,-155.1386,23.13
70.6924,-155.0159,23.24
70.693,-154.8932,23.36
70.6935,-154.7705,23.48
70.694,-154.6477,23.6
70.6944,-154.525,23.73
70.6947,-154.4023,23.85
70.6949,-154.2796,24.05
70.695,-154.1568,24.27
70.6951,-154.0341,24.4
70.6951,-153.9114,24.61
70.695,-153.7886,24.83
70.6948,-153.6659,24.96
70.6945,-153.5432,25.17
70.6942,-153.4204,25.31
70.6938,-153.2977,25.45
70.6933,-153.175,25.59
70.6928,-153.0523,25.66
70.6921,-152.9296,25.66
70.6914,-152.8069,25.67
70.6906,-152.6842,25.66
70.6897,-152.5615,25.59
70.6888,-152.4388,25.52
70.5504,-160.2633,21.54
70.5543,-160.1419,21.45
70.5582,-160.0204,21.37
70.562,-159.8989,21.29
70.5657,-159.7773,21.21
70.5693,-159.6557,21.19
70.5729,-159.5341,21.11
70.5764,-159.4124,21.11
70.5798,-159.2907,21.1
70.5831,-159.1689,21.09
70.5863,-159.0471,21.08
70.5895,-158.9253,21.15
70.5926,-158.8035,21.15
70.5956,-158.6816,21.22
70.5986,-158.5597,21.23
70.6014,-158.4377,21.3
70.6042,-158.3157,21.32
70.6069,-158.1937,21.4
70.6096,-158.0717,21.49
70.6121,-157.9496,21.53
70.6146,-157.8275,21.63
70.617,-157.7054,21.67
70.6193,-157.5833,21.72
70.6216,-157.4611,21.79
70.6237,-157.3389,21.85
70.6258,-157.2167,21.93
70.6278,-157.0945,22.01
70.6298,-156.9722,22.03
70.6316,-156.85,22.13
70.6334,-156.7277,22.17
70.6351,-156.6054,22.22
70.6367,-156.483,22.3
70.6383,-156.3607,22.38
70.6397,-156.2383,22.44
70.6411,-156.116,22.51
70.6424,-155.9936,22.6
70.6436,-155.8712,22.68
70.6448,-155.7487,22.83
70.6459,-155.6263,22.93
70.6469,-155.5039,22.96
70.6478,-155.3814,23.06
70.6486,-155.259,23.11
70.6494,-155.1365,23.21
70.6501,-155.014,23.32
70.6507,-154.8915,23.44
70.6512,-154.769,23.55
70.6517,-154.6466,23.68
70.652,-154.5241,23.8
70.6523,-154.4016,23.92
70.6526,-154.279,24.11
70.6527,-154.1565,24.26
70.6528,-154.034,24.47
70.6527,-153.9115,24.69
70.6526,-153.789,24.81
70.6525,-153.6665,25.02
70.6522,-153.544,25.15
70.6519,-153.4215,25.28
70.6515,-153.299,25.42
70.651,-153.1765,25.49
70.6504,-153.054,25.56
70.6498,-152.9315,25.63
70.6491,-152.8091,25.63
70.6483,-152.6866,25.56
70.6474,-152.5642,25.48
70.6464,-152.4417,25.41
70.5042,-160.373,21.79
70.5083,-160.2519,21.64
70.5122,-160.1306,21.56
70.5161,-160.0094,21.47
70.5198,-159.8881,21.39
70.5235,-159.7667,21.38
70.5272,-159.6453,21.3
70.5307,-159.5239,21.23
70.5342,-159.4025,21.22
70.5376,-159.281,21.21
70.5409,-159.1594,21.21
70.5442,-159.0379,21.27
70.5473,-158.9163,21.27
70.5504,-158.7947,21.27
70.5534,-158.673,21.35
70.5564,-158.5513,21.36
70.5592,-158.4296,21.44
70.562,-158.3078,21.46
70.5647,-158.186,21.55
70.5673,-158.0642,21.58
70.5699,-157.9424,21.67
70.5724,-157.8205,21.71
70.5748,-157.6986,21.76
70.5771,-157.5767,21.82
70.5793,-157.4548,21.88
70.5815,-157.3328,21.95
70.5836,-157.2108,22.02
70.5856,-157.0888,22.11
70.5875,-156.9668,22.14
70.5893,-156.8447,22.23
70.5911,-156.7227,22.28
70.5928,-156.6006,22.33
70.5944,-156.4785,22.46
70.596,-156.3564,22.48
70.5974,-156.2342,22.54
70.5988,-156.1121,22.62
70.6001,-155.9899,22.69
70.6013,-155.8677,22.84
70.6025,-155.7455,22.93
70.6036,-155.6233,23.02
70.6046,-155.5011,23.05
70.6055,-155.3789,23.15
70.6063,-155.2566,23.25
70.6071,-155.1344,23.3
70.6078,-155.0122,23.4
70.6084,-154.8899,23.52
70.6089,-154.7676,23.63
70.6093,-154.6454,23.75
70.6097,-154.5231,23.87
70.61,-154.4008,23.99
70.6102,-154.2785,24.18
70.6104,-154.1563,24.32
70.6104,-154.034,24.46
70.6104,-153.9117,24.67
70.6103,-153.7894,24.8
70.6101,-153.6671,25
70.6099,-153.5448,25.13
70.6096,-153.4226,25.27
70.6092,-153.3003,25.33
70.6087,-153.178,25.39
70.6081,-153.0558,25.46
70.6075,-152.9335,25.53
70.6068,-152.8113,25.52
70.606,-152.689,25.44
70.6051,-152.5668,25.37
70.6041,-152.4446,25.29
70.6031,-152.3224,25.14
70.5662,-149.8816,21.9
70.5635,-149.7598,21.94
70.5608,-149.6381,22.05
70.558,-149.5163,22.15
70.5551,-149.3946,22.25
70.5521,-149.2729,22.35
70.4581,-160.4823,21.96
70.4622,-160.3614,21.88
70.4662,-160.2404,21.81
70.4701,-160.1194,21.72
70.4739,-159.9984,21.64
70.4814,-159.7562,21.49
70.485,-159.635,21.41
70.4886,-159.5138,21.4
70.492,-159.3926,21.4
70.4954,-159.2713,21.39
70.4988,-159.15,21.39
70.502,-159.0287,21.39
70.5052,-158.9073,21.4
70.5082,-158.7859,21.47
70.5112,-158.6644,21.48
70.5142,-158.543,21.49
70.517,-158.4215,21.57
70.5198,-158.2999,21.6
70.5225,-158.1784,21.69
70.5251,-158.0568,21.72
70.5277,-157.9352,21.76
70.5301,-157.8135,21.81
70.5325,-157.6918,21.92
70.5348,-157.5701,21.98
70.5371,-157.4484,22.04
70.5392,-157.3267,22.11
70.5413,-157.2049,22.12
70.5433,-157.0831,22.21
70.5452,-156.9613,22.24
70.5471,-156.8395,22.34
70.5488,-156.7177,22.38
70.5505,-156.5958,22.49
70.5521,-156.4739,22.57
70.5537,-156.352,22.64
70.5551,-156.2301,22.71
70.5565,-156.1082,22.72
70.5578,-155.9862,22.79
70.5591,-155.8643,22.94
70.5602,-155.7423,23.02
70.5613,-155.6203,23.12
70.5623,-155.4984,23.14
70.5632,-155.3763,23.24
70.564,-155.2543,23.34
70.5648,-155.1323,23.45
70.5655,-155.0103,23.49
70.5661,-154.8883,23.6
70.5666,-154.7662,23.71
70.567,-154.6442,23.82
70.5674,-154.5221,23.94
70.5677,-154.4001,24.06
70.5679,-154.278,24.18
70.5681,-154.156,24.38
70.5681,-154.0339,24.54
70.5681,-153.9118,24.66
70.568,-153.7898,24.79
70.5678,-153.6677,24.92
70.5676,-153.5457,25.04
70.5673,-153.4236,25.17
70.5669,-153.3016,25.23
70.5664,-153.1795,25.37
70.5658,-153.0575,25.36
70.5652,-152.9355,25.42
70.5644,-152.8135,25.42
70.5637,-152.6914,25.33
70.5628,-152.5694,25.26
70.5618,-152.4474,25.17
70.5608,-152.3254,25.09
70.5597,-152.2035,24.93
70.5585,-152.0815,24.7
70.5573,-151.9596,24.54
70.5559,-151.8376,24.38
70.5545,-151.7157,24.22
70.5158,-149.5245,22.09
70.5129,-149.4031,22.2
70.5099,-149.2816,22.38
70.5069,-149.1602,22.48
70.5038,-149.0388,22.66
70.5006,-148.9174,22.83
70.4834,-148.3111,23.39
70.4798,-148.19,23.45
70.4722,-147.9478,23.63
70.4076,-160.7118,22.28
70.4118,-160.5912,22.19
70.416,-160.4705,22.12
70.4201,-160.3498,22.04
70.4241,-160.2291,21.91
70.428,-160.1083,21.83
70.4318,-159.9874,21.75
70.4393,-159.7457,21.66
70.4429,-159.6247,21.59
70.4464,-159.5037,21.59
70.4499,-159.3827,21.52
70.4533,-159.2617,21.52
70.4566,-159.1406,21.52
70.4598,-159.0195,21.52
70.463,-158.8983,21.59
70.4661,-158.7771,21.6
70.4691,-158.6559,21.61
70.472,-158.5346,21.69
70.4748,-158.4134,21.71
70.4776,-158.2921,21.74
70.4803,-158.1707,21.77
70.4829,-158.0493,21.87
70.4854,-157.928,21.91
70.4879,-157.8065,21.96
70.4903,-157.6851,22.01
70.4926,-157.5636,22.07
70.4948,-157.4421,22.14
70.497,-157.3206,22.21
70.4991,-157.1991,22.29
70.501,-157.0775,22.31
70.503,-156.9559,22.4
70.5048,-156.8343,22.44
70.5066,-156.7127,22.48
70.5083,-156.591,22.6
70.5099,-156.4694,22.67
70.5114,-156.3477,22.75
70.5129,-156.226,22.82
70.5142,-156.1043,22.88
70.5155,-155.9826,22.96
70.5168,-155.8609,23.11
70.5179,-155.7391,23.19
70.519,-155.6174,23.21
70.52,-155.4956,23.3
70.5209,-155.3738,23.33
70.5217,-155.252,23.43
70.5225,-155.1302,23.54
70.5232,-155.0084,23.57
70.5238,-154.8866,23.68
70.5243,-154.7648,23.79
70.5247,-154.643,23.91
70.5251,-154.5212,24.02
70.5254,-154.3993,24.14
70.5256,-154.2775,24.25
70.5258,-154.1557,24.38
70.5258,-154.0338,24.54
70.5258,-153.912,24.66
70.5257,-153.7902,24.78
70.5255,-153.6683,24.9
70.5253,-153.5465,25.03
70.525,-153.4247,25.16
70.5246,-153.3029,25.21
70.5241,-153.181,25.27
70.5235,-153.0592,25.26
70.5229,-152.9374,25.32
70.5222,-152.8156,25.31
70.5214,-152.6938,25.23
70.5205,-152.5721,25.22
70.5195,-152.4503,25.06
70.5185,-152.3285,24.97
70.5174,-152.2068,24.81
70.5162,-152.085,24.65
70.515,-151.9633,24.49
70.5136,-151.8416,24.24
70.4981,-150.7469,22.65
70.496,-150.6254,22.47
70.4938,-150.5039,22.28
70.4916,-150.3824,22.18
70.4843,-150.0181,21.83
70.4818,-149.8967,21.87
70.4791,-149.7754,21.82
70.4764,-149.654,21.93
70.4736,-149.5327,21.95
70.4707,-149.4115,22.14
70.4677,-149.2902,22.33
70.4647,-149.169,22.51
70.4616,-149.0478,22.78
70.4551,-148.8056,23.13
70.4142,-147.4759,24.14
70.3192,-161.901,23.12
70.3242,-161.7811,23.04
70.3291,-161.6611,22.96
70.3569,-160.9402,22.61
70.3613,-160.8199,22.53
70.3656,-160.6996,22.44
70.3698,-160.5792,22.29
70.3739,-160.4587,22.21
70.378,-160.3382,22.14
70.382,-160.2177,22.07
70.3859,-160.0971,22
